,Unique_Id,Location,Property_Type,Address,Rent,Price,Base,Number_Of_Bedroom,Number_Of_Bathroom,Description,Link,Run_Time
327,14|3|2025-05-17|23:08:28.786886,Islington,Flat,"Vermont House, 
8 Dingley Road, EC1V","£3,900 pcm",3900,pcm,2,2,"A stunning apartment in this landmark development, part of the 250 City Road. This apartment consists of an open plan kitchen-reception room leading out to a large balcony, two double bedrooms with built in storage and two bathrooms.",https://www.rightmove.co.uk/properties/158991830#/?channel=RES_LET,2025-05-17 23:08:28.786886
328,14|4|2025-05-17|23:08:28.786886,Islington,Apartment,"Drayton Park, London, N5","£2,500 pcm",2500,pcm,2,2,2 bedroom | 2 bathroom | Unfurnished | 871 Sq ft | 2 Double bedrooms | Spacious Living area | 0.2 miles to Drayton Park Overground station | 0.3 miles to Arsenal Station | Tesco Express on site | Abundance of natural light | Open plan Kitchen & Living area,https://www.rightmove.co.uk/properties/161624486#/?channel=RES_LET,2025-05-17 23:08:28.786886
329,14|5|2025-05-17|23:08:28.786886,Islington,Studio,"Camden Road, Holloway, London","£1,400 pcm",1400,pcm,,1,"Fantastic self contained studio property to rent in the heart of Holloway set within a gated development with secure entry with fitted kitchen appliances, fully tiled bathroom, good size living space and offered in fantastic condition throughout. The property is offered with a neutral decor and w...",https://www.rightmove.co.uk/properties/161664227#/?channel=RES_LET,2025-05-17 23:08:28.786886
330,14|6|2025-05-17|23:08:28.786886,Islington,Flat,"Highgate Hill, London N19","£2,200 pcm",2200,pcm,1,1,"New to the market, this modern 1-bedroom apartment sits in a prime London location, offering 24h concierge, security, and professional management. Inside, a dedicated desk area provides an ideal work-from-home setup, while a dishwasher and in-unit washer/dryer add everyday convenience. Complete w...",https://www.rightmove.co.uk/properties/161851445#/?channel=RES_LET,2025-05-17 23:08:28.786886
331,14|7|2025-05-17|23:08:28.786886,Islington,Flat,"Vermont House, 8 Dingley Road, London, EC1V","£3,900 pcm",3900,pcm,2,2,"Let UK Home are excited to offer this spectacular two bedroom apartment in the heart of Vermont House part of the 250 City Road. This property comprises a large bright open plan kitchen and living room leading to a large private balcony with great views, two double bedrooms with fitted w...",https://www.rightmove.co.uk/properties/160010321#/?channel=RES_LET,2025-05-17 23:08:28.786886
332,14|8|2025-05-17|23:08:28.786886,Islington,Flat,"Grimthorpe House, Percival Street EC1V","£3,000 pcm",3000,pcm,3,1,"Well Maintained, fully furnished 2/3 bedroom flat with access to PRIVATE BALCONY located in a secured building on the 4th FLOOR with LIFT access and just minutes walk to the famous LEATHER LANE MARKET and FARRINGDON Station. Ideal for professionals and students alike.",https://www.rightmove.co.uk/properties/161847014#/?channel=RES_LET,2025-05-17 23:08:28.786886
333,14|9|2025-05-17|23:08:28.786886,Islington,Flat,"Efe House,  Highbury Grove","£3,900 pcm",3900,pcm,3,2,"Crestwell Property Consultants presents this lovely Victorian conversion. Chic interiors, spacious rooms and fireplaces this is truly an impressive three bedroom conversion. A fully fitted kitchen, with a contemporary and stylish fully-tiled bathroom.",https://www.rightmove.co.uk/properties/161846984#/?channel=RES_LET,2025-05-17 23:08:28.786886
334,14|10|2025-05-17|23:08:28.786886,Islington,Penthouse,"Turnmill Street, EC1M","£2,400 pcm",2400,pcm,1,1,"Available August 2025, a charming one bedroom loft apartment located with the heart of central Farringdon. Conveniently located on Turnmill Street EC1 for the local amenities of Farringdon, this 3rd floor duplex accommodation comprises generous entrance hall with excellent storage, a...",https://www.rightmove.co.uk/properties/161846147#/?channel=RES_LET,2025-05-17 23:08:28.786886
335,14|11|2025-05-17|23:08:28.786886,Islington,Apartment,"Britton Street, EC1M","£3,400 pcm",3400,pcm,2,2,"Available now, a beautifully refurbished and furnished apartment with private terrace in this popular courtyard development. The property's internal area extends to 776 sq ft (72 sqm) and accommodation comprises entrance hall, reception room with wood floors and open plan kitchen, doub...",https://www.rightmove.co.uk/properties/161846150#/?channel=RES_LET,2025-05-17 23:08:28.786886
336,14|12|2025-05-17|23:08:28.786886,Islington,Flat,"Upper Hawkwell Walk, Islington, London, N1","£2,059 pcm",2059,pcm,1,1,LONG LET. A 1 bedroom duplex flat offering modern décor and smart fixtures and fittings throughout in an excellent location close to the amenities of Essex Road.,https://www.rightmove.co.uk/properties/161843069#/?channel=RES_LET,2025-05-17 23:08:28.786886
337,14|13|2025-05-17|23:08:28.786886,Islington,Apartment,"City North East Tower, Finsbury Park, N4","£2,950 pcm",2950,pcm,2,1,"Regent are proud to present this beautiful two-bedroom apartment as a part of the North East Tower, 3 City North Place, N4. The apartment comprises two double bedrooms carpeted in warm, neutral color tones, one luxurious bathroom, a light and airy lounge space leading onto ...",https://www.rightmove.co.uk/properties/161841332#/?channel=RES_LET,2025-05-17 23:08:28.786886
338,14|14|2025-05-17|23:08:28.786886,Islington,Studio,"City Road, Clerkenwell, London, EC1V","£2,500 pcm",2500,pcm,,1,"LONG LET. This fantastic 9th floor studio flat boasts a bright reception room with anopen-plan kitchen and separate bedroom space. Located in the Eagle Point development boasting Concierge, Communal Gym & Spa.",https://www.rightmove.co.uk/properties/161840792#/?channel=RES_LET,2025-05-17 23:08:28.786886
339,14|15|2025-05-17|23:08:28.786886,Islington,Apartment,"Pearl House, 5, Market Road, Islington, London, N7","£3,000 pcm",3000,pcm,1,1,"Nestled within the heart of a vibrant town, this contemporary upper floor apartment offers a luxurious and convenient lifestyle. The unfurnished property boasts a sleek and modern design, with high-quality finishes throughout. Step out onto your own private balcony and enjoy views of ...",https://www.rightmove.co.uk/properties/161840492#/?channel=RES_LET,2025-05-17 23:08:28.786886
340,14|16|2025-05-17|23:08:28.786886,Islington,Flat,"Miranda Road, 
Archway, N19","£2,995 pcm",2995,pcm,3,,"PERFECT FOR SHARERS - This fully furnished 3-bedroom apartment on Miranda Road, N19, It includes a private garden, and is close to transport links and local amenities. Book a viewing today.",https://www.rightmove.co.uk/properties/161838374#/?channel=RES_LET,2025-05-17 23:08:28.786886
341,14|17|2025-05-17|23:08:28.786886,Islington,Apartment,"Pearl House, Islington, London, N7","£3,033 pcm",3033,pcm,1,1,Impressive apartment with sizable terrace and secondary balcony. Unfurnished. Offering a 24hr concierge and state of the art gym. A short walk from the newly developed tech hub in Kings Cross. Transport links granting easy access to nearby universities including UCL. Caledonian Road Station (Picc...,https://www.rightmove.co.uk/properties/161837207#/?channel=RES_LET,2025-05-17 23:08:28.786886
342,14|18|2025-05-17|23:08:28.786886,Islington,Flat,"Anson Road, 
Tufnell Park, N7","£2,500 pcm",2500,pcm,2,1,"SHORT LET - Two-bedroom flat on Anson Road offers a bright and comfortable stay with period features, high ceilings, communal garden and spacious living area. Located on a quiet street, just a short walk from Kentish Town Station and Hampstead Heath.",https://www.rightmove.co.uk/properties/159627425#/?channel=RES_LET,2025-05-17 23:08:28.786886
343,14|19|2025-05-17|23:08:28.786886,Islington,Flat,"St John Street, Clerkenwell, London, EC1V","£2,700 pcm",2700,pcm,2,2,"LONG LET. Boasting high ceilings and modern décor throughout, this fabulous 2 bedroom raised ground floor flat is in an ideal location with spacious rooms and has a great communal terrace and gym.",https://www.rightmove.co.uk/properties/161406266#/?channel=RES_LET,2025-05-17 23:08:28.786886
344,14|20|2025-05-17|23:08:28.786886,Islington,Apartment,"Bath Street, London, EC1V","£3,850 pcm",3850,pcm,3,1,"**Heating and Hot Water Included** Unrivalled City Views. A spacious, split-level duplex with three double bedrooms, separate kitchen, shower room with wc, separate wc as well apartment located within a well-kept purpose built block a minute's walk from Old Street Station/...",https://www.rightmove.co.uk/properties/161835164#/?channel=RES_LET,2025-05-17 23:08:28.786886
345,14|21|2025-05-17|23:08:28.786886,Islington,Apartment,"Hanley Road, N4 3DU","£5,000 pcm",5000,pcm,5,2,"Newly refurbished apartment, finished to an extremely luxurious standard throughout, offering five double bedrooms, two bathrooms, exposed brickwork and large private garden.",https://www.rightmove.co.uk/properties/160183994#/?channel=RES_LET,2025-05-17 23:08:28.786886
346,14|22|2025-05-17|23:08:28.786886,Islington,Flat,"Hargrave Road , Archway N19","£3,900 pcm",3900,pcm,4,1,The property is located a one minute walk to Archway Station (Northern Line zone 2) with easy access to central London. There are also added benefits of local amenities along Holloway road and night busses.,https://www.rightmove.co.uk/properties/150197267#/?channel=RES_LET,2025-05-17 23:08:28.786886
347,14|23|2025-05-17|23:08:28.786886,Islington,Apartment,"Stroud Green Road, Finsbury Park, N4","£1,750 pcm",1750,pcm,1,1,"This light and airy one bedroom first floor apartment is situated within easy reach of Finsbury Park and Crouch Hill stations. The property is recently refurbished and comprises an open plan reception room and modern fully fitted kitchen, a beautiful shower room, bedroom and wood floors throughout.",https://www.rightmove.co.uk/properties/161833043#/?channel=RES_LET,2025-05-17 23:08:28.786886
348,14|24|2025-05-17|23:08:28.786886,Islington,Flat,"Pyrland Road, 
Newington Green, N5","£3,000 pcm",3000,pcm,2,1,"A beautifully refurbished two double bedroom garden maisonette, arranged over the ground and lower ground floors of an imposing Victorian conversion, ideally positioned moments from Newington Green.",https://www.rightmove.co.uk/properties/161116103#/?channel=RES_LET,2025-05-17 23:08:28.786886
349,14|25|2025-05-17|23:08:28.786886,Islington,Flat,"Mountgrove Road, London, N5","£4,000 pcm",4000,pcm,3,3,"The newly refurbished three-bedroom, split-level Victorian converted apartment is located in N5.Offering 1025 sq.ft / 95 Sqm of living space arranged over two floors, this property is finished to an excellent standard.",https://www.rightmove.co.uk/properties/159840749#/?channel=RES_LET,2025-05-17 23:08:28.786886
351,15|2|2025-05-17|23:08:28.786886,Islington,Apartment,"The Lexington, 40-56C City Road, London, EC1Y","£2,700 pcm",2700,pcm,2,2,"Wonderful two bed, duplex apartment within this award winning development next to Old Street. This beautifully presented property is spacious with modern features throughout and is perfect for anyone looking to live in a central location with amazing transport links. Set ov...",https://www.rightmove.co.uk/properties/159993956#/?channel=RES_LET,2025-05-17 23:08:28.786886
352,15|3|2025-05-17|23:08:28.786886,Islington,Apartment,"Hornsey Road, Holloway, London, N7","£2,300 pcm",2300,pcm,2,1,"***NEWLY RENOVATED*** The Property Company is delighted to present this beautifully refurbished two-bedroom flat, offering modern living spaces finished to an impeccable standard. This charming property features two generously sized bedrooms, a separate living room , and a brand-n...",https://www.rightmove.co.uk/properties/161596043#/?channel=RES_LET,2025-05-17 23:08:28.786886
353,15|4|2025-05-17|23:08:28.786886,Islington,Flat,"Barnsbury Road, Angel, London, N1","£2,167 pcm",2167,pcm,1,1,"LONG LET. Set in a peaceful suburban location, this gorgeous 1 bedroom flat is well served by local amenities. It showcases generous interiors with contemporary fittings, parquet flooring and a lovely terrace with urban views.",https://www.rightmove.co.uk/properties/160171886#/?channel=RES_LET,2025-05-17 23:08:28.786886
354,15|5|2025-05-17|23:08:28.786886,Islington,Flat,"Bastwick Street, London, EC1V","£2,400 pcm",2400,pcm,1,1,"Beautifully finished one bedroom property, fitted with stylish furnishing and a private balcony.",https://www.rightmove.co.uk/properties/87149259#/?channel=RES_LET,2025-05-17 23:08:28.786886
355,15|6|2025-05-17|23:08:28.786886,Islington,Flat,"Caithness House, Twyford Street, Kings Cross, N1","£3,683 pcm",3683,pcm,3,1,"A superb three bedroom apartment located a short walk away from Kings Cross station. Neutrally decorated throughout, the accommodation comprises spacious reception room, separate kitchen, three bedrooms, bathroom with separate WC and access to a private balcony. Ideally placed for the amenities ...",https://www.rightmove.co.uk/properties/160988393#/?channel=RES_LET,2025-05-17 23:08:28.786886
356,15|7|2025-05-17|23:08:28.786886,Islington,Apartment,"Bollinder Place, London, EC1V","£3,600 pcm",3600,pcm,2,1,"Set on the 12th floor of Carrara Tower, Goldstone Letting & Management are proud to present to the market a two bedroom apartment to rent on a furnished basis.",https://www.rightmove.co.uk/properties/159326330#/?channel=RES_LET,2025-05-17 23:08:28.786886
357,15|8|2025-05-17|23:08:28.786886,Islington,Flat,"Barnsbury Road, 
Barnsbury, N1","£3,800 pcm",3800,pcm,2,2,"An extremely well-proportioned 2 double bedroom, 2 bathroom duplex apartment set on the 2nd & 3rd floors of this elegant Grade II listed end terraced house close to Angel & Kings Cross St Pancras International within the Barnsbury conservation area.",https://www.rightmove.co.uk/properties/160334807#/?channel=RES_LET,2025-05-17 23:08:28.786886
358,15|9|2025-05-17|23:08:28.786886,Islington,Apartment,"Ecclesbourne Apartments, 64 Ecclebourne Road, Canonbury, Islington, N1","£3,600 pcm",3600,pcm,2,1,Immaculately presented two bedroom duplex apartment situated in a converted period school building. Set within the Ecclesbourne apartments development between Morton Road and Ecclesbourne road in East Canonbury. Accommodation is comprised of an open plan fully integrated kit...,https://www.rightmove.co.uk/properties/161020550#/?channel=RES_LET,2025-05-17 23:08:28.786886
359,15|10|2025-05-17|23:08:28.786886,Islington,Studio,"Sotheby Road, Highbury, N5","£1,300 pcm",1300,pcm,,1,"This Superb Studio Flat has been recently refurbished and is situated in an elegant period conversion with its own private entrance. It is neutrally decorated and offers good sized studio room with modern fully fitted kitchen, wood floors, high ceilings, modern shower room, and gas central he...",https://www.rightmove.co.uk/properties/161223605#/?channel=RES_LET,2025-05-17 23:08:28.786886
